participant_id,location,session_number,session_suffix,screen_name,event_type,element_id,element_label,option_id,seal_id,rank_number,condition_id,price_brl,price,price_currency,price_unit,price_increase_percent,x_position,y_position,viewport_width,viewport_height,clicked_at,timestamp,saved_at,from_rank,to_rank,presentation_screen_number
PUCPR-1784309552585-5PQNYY,PUCPR,3,Etapa 3 de 3,session-3-ranking,confirm_modal_yes_click,confirm-choice-yes,Confirm purchase intention,session-3-condition-3.2-green-3-10,green-3,1,3.2,93.5,93.5,BRL,kg,10,414,480,601,832,2026-07-17T18:14:28.428Z,2026-07-17T18:14:31.391Z,2026-07-17T18:14:31.496Z,,,3
PUCPR-1784309552585-5PQNYY,PUCPR,3,Etapa 3 de 3,session-3-ranking,product_card_click,session-3-condition-3.2-red-1-20,Picanha bovina - Angus,session-3-condition-3.2-red-1-20,red-1,2,3.2,102,102,BRL,kg,20,213,509,601,832,2026-07-17T18:14:28.901Z,2026-07-17T18:14:31.391Z,2026-07-17T18:14:31.496Z,,,3
PUCPR-1784309552585-5PQNYY,PUCPR,3,Etapa 3 de 3,session-3-ranking,confirm_modal_yes_click,confirm-choice-yes,Confirm purchase intention,session-3-condition-3.2-red-1-20,red-1,2,3.2,102,102,BRL,kg,20,381,496,601,832,2026-07-17T18:14:29.425Z,2026-07-17T18:14:31.391Z,2026-07-17T18:14:31.496Z,,,3
PUCPR-1784309552585-5PQNYY,PUCPR,3,Etapa 3 de 3,session-3-ranking,product_card_click,session-3-condition-3.2-red-2-5,Picanha bovina - Bem-estar animal,session-3-condition-3.2-red-2-5,red-2,3,3.2,89.25,89.25,BRL,kg,5,255,492,601,832,2026-07-17T18:14:29.867Z,2026-07-17T18:14:31.391Z,2026-07-17T18:14:31.496Z,,,3
PUCPR-1784309552585-5PQNYY,PUCPR,3,Etapa 3 de 3,session-3-ranking,confirm_modal_yes_click,confirm-choice-yes,Confirm purchase intention,session-3-condition-3.2-red-2-5,red-2,3,3.2,89.25,89.25,BRL,kg,5,377,480,601,832,2026-07-17T18:14:30.361Z,2026-07-17T18:14:31.391Z,2026-07-17T18:14:31.496Z,,,3
PUCPR-1784309552585-5PQNYY,PUCPR,3,Etapa 3 de 3,session-3-ranking,ranking_complete_click,ranking-complete,Confirm full ranking,,,complete,3.2,,,,,,334,562,601,832,2026-07-17T18:14:31.391Z,2026-07-17T18:14:31.391Z,2026-07-17T18:14:31.496Z,,,3
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 1 de 3,session-3-ranking,product_card_click,session-3-condition-3.1-red-2-10,Picanha bovina - Bem-estar animal,session-3-condition-3.1-red-2-10,red-2,1,3.1,88,88,BRL,kg,10,,,820,1094,2026-07-17T18:15:41.401Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,1
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 1 de 3,session-3-ranking,confirm_modal_yes_click,confirm-choice-yes,Confirm purchase intention,session-3-condition-3.1-red-2-10,red-2,1,3.1,88,88,BRL,kg,10,528,583,820,1094,2026-07-17T18:15:41.914Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,1
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 1 de 3,session-3-ranking,product_card_click,session-3-condition-3.1-green-2-5,Picanha bovina - Cultivada,session-3-condition-3.1-green-2-5,green-2,2,3.1,84,84,BRL,kg,5,210,455,820,1094,2026-07-17T18:15:42.190Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,1
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 1 de 3,session-3-ranking,confirm_modal_no_click,confirm-choice-no,Go back before confirming purchase intention,session-3-condition-3.1-green-2-5,green-2,2,3.1,84,84,BRL,kg,5,337,602,820,1094,2026-07-17T18:15:43.219Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,1
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 1 de 3,session-3-ranking,product_card_click,session-3-condition-3.1-green-1-20,Picanha bovina - Comum,session-3-condition-3.1-green-1-20,green-1,2,3.1,96,96,BRL,kg,20,442,582,820,1094,2026-07-17T18:15:43.713Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,1
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 1 de 3,session-3-ranking,confirm_modal_no_click,confirm-choice-no,Go back before confirming purchase intention,session-3-condition-3.1-green-1-20,green-1,2,3.1,96,96,BRL,kg,20,318,580,820,1094,2026-07-17T18:15:44.059Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,1
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 1 de 3,session-3-ranking,product_card_click,session-3-condition-3.1-green-1-20,Picanha bovina - Comum,session-3-condition-3.1-green-1-20,green-1,2,3.1,96,96,BRL,kg,20,439,579,820,1094,2026-07-17T18:15:44.530Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,1
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 1 de 3,session-3-ranking,confirm_modal_no_click,confirm-choice-no,Go back before confirming purchase intention,session-3-condition-3.1-green-1-20,green-1,2,3.1,96,96,BRL,kg,20,255,583,820,1094,2026-07-17T18:15:45.190Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,1
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 1 de 3,session-3-ranking,product_card_click,session-3-condition-3.1-green-1-20,Picanha bovina - Comum,session-3-condition-3.1-green-1-20,green-1,2,3.1,96,96,BRL,kg,20,461,601,820,1094,2026-07-17T18:15:45.632Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,1
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 1 de 3,session-3-ranking,confirm_modal_yes_click,confirm-choice-yes,Confirm purchase intention,session-3-condition-3.1-green-1-20,green-1,2,3.1,96,96,BRL,kg,20,540,606,820,1094,2026-07-17T18:15:46.015Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,1
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 1 de 3,session-3-ranking,product_card_click,session-3-condition-3.1-green-2-5,Picanha bovina - Cultivada,session-3-condition-3.1-green-2-5,green-2,3,3.1,84,84,BRL,kg,5,277,616,820,1094,2026-07-17T18:15:46.398Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,1
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 1 de 3,session-3-ranking,confirm_modal_yes_click,confirm-choice-yes,Confirm purchase intention,session-3-condition-3.1-green-2-5,green-2,3,3.1,84,84,BRL,kg,5,446,592,820,1094,2026-07-17T18:15:46.953Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,1
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 1 de 3,session-3-ranking,ranking_complete_click,ranking-complete,Confirm full ranking,,,complete,3.1,,,,,,425,718,820,1094,2026-07-17T18:15:48.092Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,1
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 2 de 3,session-3-ranking,product_card_click,session-3-condition-3.2-red-2-20,Picanha bovina - Bem-estar animal,session-3-condition-3.2-red-2-20,red-2,1,3.2,96,96,BRL,kg,20,241,432,820,1094,2026-07-17T18:15:51.033Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,2
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 2 de 3,session-3-ranking,confirm_modal_yes_click,confirm-choice-yes,Confirm purchase intention,session-3-condition-3.2-red-2-20,red-2,1,3.2,96,96,BRL,kg,20,502,600,820,1094,2026-07-17T18:15:52.848Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,2
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 2 de 3,session-3-ranking,product_card_click,session-3-condition-3.2-green-1-5,Picanha bovina - Comum,session-3-condition-3.2-green-1-5,green-1,2,3.2,84,84,BRL,kg,5,282,520,820,1094,2026-07-17T18:15:53.920Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,2
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 2 de 3,session-3-ranking,confirm_modal_yes_click,confirm-choice-yes,Confirm purchase intention,session-3-condition-3.2-green-1-5,green-1,2,3.2,84,84,BRL,kg,5,492,596,820,1094,2026-07-17T18:15:54.568Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,2
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 2 de 3,session-3-ranking,product_card_click,session-3-condition-3.2-green-2-10,Picanha bovina - Cultivada,session-3-condition-3.2-green-2-10,green-2,3,3.2,88,88,BRL,kg,10,261,614,820,1094,2026-07-17T18:15:55.149Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,2
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 2 de 3,session-3-ranking,confirm_modal_yes_click,confirm-choice-yes,Confirm purchase intention,session-3-condition-3.2-green-2-10,green-2,3,3.2,88,88,BRL,kg,10,488,602,820,1094,2026-07-17T18:15:55.630Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,2
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 2 de 3,session-3-ranking,ranking_complete_click,ranking-complete,Confirm full ranking,,,complete,3.2,,,,,,394,706,820,1094,2026-07-17T18:15:56.350Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,2
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 3 de 3,session-3-ranking,product_card_click,session-3-condition-3.3-green-1-10,Picanha bovina - Comum,session-3-condition-3.3-green-1-10,green-1,1,3.3,88,88,BRL,kg,10,290,458,820,1094,2026-07-17T18:15:58.171Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,3
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 3 de 3,session-3-ranking,confirm_modal_yes_click,confirm-choice-yes,Confirm purchase intention,session-3-condition-3.3-green-1-10,green-1,1,3.3,88,88,BRL,kg,10,476,594,820,1094,2026-07-17T18:15:58.870Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,3
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 3 de 3,session-3-ranking,seal_image_click,seal-green-2,Cultivada,session-3-condition-3.3-green-2-20,green-2,2,3.3,96,96,BRL,kg,20,,,820,1094,2026-07-17T18:15:59.208Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,3
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 3 de 3,session-3-ranking,product_card_click,session-3-condition-3.3-green-2-20,Picanha bovina - Cultivada,session-3-condition-3.3-green-2-20,green-2,2,3.3,96,96,BRL,kg,20,358,631,820,1094,2026-07-17T18:16:00.362Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,3
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 3 de 3,session-3-ranking,confirm_modal_yes_click,confirm-choice-yes,Confirm purchase intention,session-3-condition-3.3-green-2-20,green-2,2,3.3,96,96,BRL,kg,20,483,620,820,1094,2026-07-17T18:16:00.963Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,3
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 3 de 3,session-3-ranking,product_card_click,session-3-condition-3.3-red-2-5,Picanha bovina - Bem-estar animal,session-3-condition-3.3-red-2-5,red-2,3,3.3,84,84,BRL,kg,5,349,621,820,1094,2026-07-17T18:16:01.600Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,3
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 3 de 3,session-3-ranking,confirm_modal_yes_click,confirm-choice-yes,Confirm purchase intention,session-3-condition-3.3-red-2-5,red-2,3,3.3,84,84,BRL,kg,5,481,618,820,1094,2026-07-17T18:16:02.036Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,3
UFBA-1784294105225-LLTE3I,UFBA,3,Etapa 3 de 3,session-3-ranking,ranking_complete_click,ranking-complete,Confirm full ranking,,,complete,3.3,,,,,,438,689,820,1094,2026-07-17T18:16:02.935Z,2026-07-17T18:16:02.935Z,2026-07-17T18:16:03.017Z,,,3
PUCPR-1784312297035-J16KWG,PUCPR,1,,session-1-ranking,product_card_click,option-1,Picanha bovina - Angus,option-1,red-1,1,,,,,,,,,601,832,2026-07-17T18:18:24.422Z,2026-07-17T18:18:30.092Z,2026-07-17T18:18:30.408Z,,,
PUCPR-1784312297035-J16KWG,PUCPR,1,,session-1-ranking,confirm_modal_yes_click,confirm-choice-yes,Confirm purchase intention,option-1,red-1,1,,,,,,,364,494,601,832,2026-07-17T18:18:24.985Z,2026-07-17T18:18:30.092Z,2026-07-17T18:18:30.408Z,,,
PUCPR-1784312297035-J16KWG,PUCPR,1,,session-1-ranking,product_card_click,option-3,Picanha bovina - Comum,option-3,green-1,2,,,,,,,,,601,832,2026-07-17T18:18:25.471Z,2026-07-17T18:18:30.092Z,2026-07-17T18:18:30.408Z,,,
PUCPR-1784312297035-J16KWG,PUCPR,1,,session-1-ranking,confirm_modal_yes_click,confirm-choice-yes,Confirm purchase intention,option-3,green-1,2,,,,,,,370,500,601,832,2026-07-17T18:18:25.877Z,2026-07-17T18:18:30.092Z,2026-07-17T18:18:30.408Z,,,
PUCPR-1784312297035-J16KWG,PUCPR,1,,session-1-ranking,product_card_click,option-4,Picanha bovina - Cultivada,option-4,green-2,3,,,,,,,262,494,601,832,2026-07-17T18:18:26.373Z,2026-07-17T18:18:30.092Z,2026-07-17T18:18:30.408Z,,,
PUCPR-1784312297035-J16KWG,PUCPR,1,,session-1-ranking,confirm_modal_yes_click,confirm-choice-yes,Confirm purchase intention,option-4,green-2,3,,,,,,,414,469,601,832,2026-07-17T18:18:26.763Z,2026-07-17T18:18:30.092Z,2026-07-17T18:18:30.408Z,,,
PUCPR-1784312297035-J16KWG,PUCPR,1,,session-1-ranking,product_card_click,option-2,Picanha bovina - Bem-estar animal,option-2,red-2,4,,,,,,,200,470,601,832,2026-07-17T18:18:27.039Z,2026-07-17T18:18:30.092Z,2026-07-17T18:18:30.408Z,,,
PUCPR-1784312297035-J16KWG,PUCPR,1,,session-1-ranking,confirm_modal_yes_click,confirm-choice-yes,Confirm purchase intention,option-2,red-2,4,,,,,,,411,464,601,832,2026-07-17T18:18:27.474Z,2026-07-17T18:18:30.092Z,2026-07-17T18:18:30.408Z,,,
PUCPR-1784312297035-J16KWG,PUCPR,1,,session-1-ranking,product_card_click,option-5,Picanha bovina - Orgânica,option-5,green-3,5,,,,,,,238,510,601,832,2026-07-17T18:18:27.759Z,2026-07-17T18:18:30.092Z,2026-07-17T18:18:30.408Z,,,
PUCPR-1784312297035-J16KWG,PUCPR,1,,session-1-ranking,confirm_modal_yes_click,confirm-choice-yes,Confirm purchase intention,option-5,green-3,5,,,,,,,363,477,601,832,2026-07-17T18:18:28.165Z,2026-07-17T18:18:30.092Z,2026-07-17T18:18:30.408Z,,,
PUCPR-1784312297035-J16KWG,PUCPR,1,,session-1-ranking,ranking_complete_click,ranking-complete,Confirm full ranking,,,complete,,,,,,,313,655,601,832,2026-07-17T18:18:28.839Z,2026-07-17T18:18:30.092Z,2026-07-17T18:18:30.408Z,,,
